path,fruit,quality,class,source,width,height
Fruits/Regular Quality_Fruits/Lime_Regular/20260524_180750_aug_004.jpg,Lime,Regular,Lime_Regular,recolectada,2992,2992
Fruits/Regular Quality_Fruits/Lime_Regular/20260524_180750_aug_005.jpg,Lime,Regular,Lime_Regular,recolectada,2992,2992
Fruits/Regular Quality_Fruits/Lime_Regular/20260524_180750_aug_006.jpg,Lime,Regular,Lime_Regular,recolectada,2992,2992
Fruits/Regular Quality_Fruits/Lime_Regular/20260524_180750_aug_007.jpg,Lime,Regular,Lime_Regular,recolectada,2992,2992
Fruits/Regular Quality_Fruits/Lime_Regular/20260524_180750_aug_008.jpg,Lime,Regular,Lime_Regular,recolectada,2992,2992
Fruits/Regular Quality_Fruits/Lime_Regular/20260524_180801_aug_001.jpg,Lime,Regular,Lime_Regular,recolectada,2992,2992
Fruits/Regular Quality_Fruits/Lime_Regular/20260524_180801_aug_002.jpg,Lime,Regular,Lime_Regular,recolectada,2992,2992
Fruits/Regular Quality_Fruits/Lime_Regular/20260524_180801_aug_003.jpg,Lime,Regular,Lime_Regular,recolectada,2992,2992
Fruits/Regular Quality_Fruits/Lime_Regular/20260524_180801_aug_004.jpg,Lime,Regular,Lime_Regular,recolectada,2992,2992
Fruits/Regular Quality_Fruits/Lime_Regular/20260524_180801_aug_005.jpg,Lime,Regular,Lime_Regular,recolectada,2992,2992
Fruits/Regular Quality_Fruits/Lime_Regular/20260524_180801_aug_006.jpg,Lime,Regular,Lime_Regular,recolectada,2992,2992
Fruits/Regular Quality_Fruits/Lime_Regular/20260524_180801_aug_007.jpg,Lime,Regular,Lime_Regular,recolectada,2992,2992
Fruits/Regular Quality_Fruits/Lime_Regular/20260524_180801_aug_008.jpg,Lime,Regular,Lime_Regular,recolectada,2992,2992
Fruits/Regular Quality_Fruits/Lime_Regular/20260524_180831_aug_001.jpg,Lime,Regular,Lime_Regular,recolectada,2992,2992
Fruits/Regular Quality_Fruits/Lime_Regular/20260524_180831_aug_002.jpg,Lime,Regular,Lime_Regular,recolectada,2992,2992
Fruits/Regular Quality_Fruits/Lime_Regular/20260524_180831_aug_003.jpg,Lime,Regular,Lime_Regular,recolectada,2992,2992
Fruits/Regular Quality_Fruits/Lime_Regular/20260524_180831_aug_004.jpg,Lime,Regular,Lime_Regular,recolectada,2992,2992
Fruits/Regular Quality_Fruits/Lime_Regular/20260524_180831_aug_005.jpg,Lime,Regular,Lime_Regular,recolectada,2992,2992
Fruits/Regular Quality_Fruits/Lime_Regular/20260524_180831_aug_006.jpg,Lime,Regular,Lime_Regular,recolectada,2992,2992
Fruits/Regular Quality_Fruits/Lime_Regular/20260524_180831_aug_007.jpg,Lime,Regular,Lime_Regular,recolectada,2992,2992
Fruits/Regular Quality_Fruits/Lime_Regular/20260524_180831_aug_008.jpg,Lime,Regular,Lime_Regular,recolectada,2992,2992
Fruits/Regular Quality_Fruits/Lime_Regular/20260524_180835_aug_001.jpg,Lime,Regular,Lime_Regular,recolectada,2992,2992
Fruits/Regular Quality_Fruits/Lime_Regular/20260524_180835_aug_002.jpg,Lime,Regular,Lime_Regular,recolectada,2992,2992
Fruits/Regular Quality_Fruits/Lime_Regular/20260524_180835_aug_003.jpg,Lime,Regular,Lime_Regular,recolectada,2992,2992
Fruits/Regular Quality_Fruits/Lime_Regular/20260524_180835_aug_004.jpg,Lime,Regular,Lime_Regular,recolectada,2992,2992
Fruits/Regular Quality_Fruits/Lime_Regular/20260524_180835_aug_005.jpg,Lime,Regular,Lime_Regular,recolectada,2992,2992
Fruits/Regular Quality_Fruits/Lime_Regular/20260524_180835_aug_006.jpg,Lime,Regular,Lime_Regular,recolectada,2992,2992
Fruits/Regular Quality_Fruits/Lime_Regular/20260524_180835_aug_007.jpg,Lime,Regular,Lime_Regular,recolectada,2992,2992
Fruits/Regular Quality_Fruits/Lime_Regular/20260524_180835_aug_008.jpg,Lime,Regular,Lime_Regular,recolectada,2992,2992
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105027.png,Lime,Regular,Lime_Regular,recolectada,292,320
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105027_000.png,Lime,Regular,Lime_Regular,recolectada,320,292
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105027_001.png,Lime,Regular,Lime_Regular,recolectada,292,320
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105027_002.png,Lime,Regular,Lime_Regular,recolectada,320,292
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105027_003.png,Lime,Regular,Lime_Regular,recolectada,424,414
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105027_004.png,Lime,Regular,Lime_Regular,recolectada,292,320
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105027_005.png,Lime,Regular,Lime_Regular,recolectada,292,320
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105027_008.png,Lime,Regular,Lime_Regular,recolectada,640,480
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105027_009.png,Lime,Regular,Lime_Regular,recolectada,438,480
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105027_010.png,Lime,Regular,Lime_Regular,recolectada,146,160
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105027_011.png,Lime,Regular,Lime_Regular,recolectada,234,256
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105027_013.png,Lime,Regular,Lime_Regular,recolectada,292,320
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105027_014.png,Lime,Regular,Lime_Regular,recolectada,332,360
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105027_015.png,Lime,Regular,Lime_Regular,recolectada,372,400
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105027_016.png,Lime,Regular,Lime_Regular,recolectada,322,350
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105034.png,Lime,Regular,Lime_Regular,recolectada,261,269
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105034_000.png,Lime,Regular,Lime_Regular,recolectada,269,261
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105034_001.png,Lime,Regular,Lime_Regular,recolectada,261,269
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105034_002.png,Lime,Regular,Lime_Regular,recolectada,269,261
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105034_003.png,Lime,Regular,Lime_Regular,recolectada,323,329
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105034_004.png,Lime,Regular,Lime_Regular,recolectada,261,269
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105034_005.png,Lime,Regular,Lime_Regular,recolectada,261,269
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105034_008.png,Lime,Regular,Lime_Regular,recolectada,640,480
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105034_009.png,Lime,Regular,Lime_Regular,recolectada,391,403
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105034_010.png,Lime,Regular,Lime_Regular,recolectada,130,134
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105034_011.png,Lime,Regular,Lime_Regular,recolectada,248,256
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105034_013.png,Lime,Regular,Lime_Regular,recolectada,261,269
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105034_014.png,Lime,Regular,Lime_Regular,recolectada,301,309
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105034_015.png,Lime,Regular,Lime_Regular,recolectada,341,349
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105034_016.png,Lime,Regular,Lime_Regular,recolectada,291,299
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105108.png,Lime,Regular,Lime_Regular,recolectada,231,215
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105108_000.png,Lime,Regular,Lime_Regular,recolectada,215,231
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105108_001.png,Lime,Regular,Lime_Regular,recolectada,231,215
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105108_002.png,Lime,Regular,Lime_Regular,recolectada,215,231
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105108_003.png,Lime,Regular,Lime_Regular,recolectada,303,309
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105108_004.png,Lime,Regular,Lime_Regular,recolectada,231,215
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105108_005.png,Lime,Regular,Lime_Regular,recolectada,231,215
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105108_008.png,Lime,Regular,Lime_Regular,recolectada,640,480
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105108_009.png,Lime,Regular,Lime_Regular,recolectada,346,322
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105108_010.png,Lime,Regular,Lime_Regular,recolectada,115,107
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105108_011.png,Lime,Regular,Lime_Regular,recolectada,231,215
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105108_013.png,Lime,Regular,Lime_Regular,recolectada,231,215
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105108_014.png,Lime,Regular,Lime_Regular,recolectada,271,255
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105108_015.png,Lime,Regular,Lime_Regular,recolectada,311,295
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105108_016.png,Lime,Regular,Lime_Regular,recolectada,261,245
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105110.png,Lime,Regular,Lime_Regular,recolectada,229,202
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105110_000.png,Lime,Regular,Lime_Regular,recolectada,202,229
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105110_001.png,Lime,Regular,Lime_Regular,recolectada,229,202
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105110_002.png,Lime,Regular,Lime_Regular,recolectada,202,229
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105110_003.png,Lime,Regular,Lime_Regular,recolectada,305,306
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105110_004.png,Lime,Regular,Lime_Regular,recolectada,229,202
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105110_005.png,Lime,Regular,Lime_Regular,recolectada,229,202
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105110_008.png,Lime,Regular,Lime_Regular,recolectada,640,480
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105110_009.png,Lime,Regular,Lime_Regular,recolectada,343,303
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105110_010.png,Lime,Regular,Lime_Regular,recolectada,114,101
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105110_011.png,Lime,Regular,Lime_Regular,recolectada,229,202
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105110_013.png,Lime,Regular,Lime_Regular,recolectada,229,202
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105110_014.png,Lime,Regular,Lime_Regular,recolectada,269,242
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105110_015.png,Lime,Regular,Lime_Regular,recolectada,309,282
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105110_016.png,Lime,Regular,Lime_Regular,recolectada,259,232
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105115.png,Lime,Regular,Lime_Regular,recolectada,167,155
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105115_000.png,Lime,Regular,Lime_Regular,recolectada,155,167
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105115_001.png,Lime,Regular,Lime_Regular,recolectada,167,155
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105115_002.png,Lime,Regular,Lime_Regular,recolectada,155,167
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105115_003.png,Lime,Regular,Lime_Regular,recolectada,229,229
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105115_004.png,Lime,Regular,Lime_Regular,recolectada,167,155
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105115_005.png,Lime,Regular,Lime_Regular,recolectada,167,155
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105115_008.png,Lime,Regular,Lime_Regular,recolectada,640,480
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105115_009.png,Lime,Regular,Lime_Regular,recolectada,250,232
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105115_010.png,Lime,Regular,Lime_Regular,recolectada,83,77
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105115_011.png,Lime,Regular,Lime_Regular,recolectada,167,155
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105115_013.png,Lime,Regular,Lime_Regular,recolectada,167,155
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105115_014.png,Lime,Regular,Lime_Regular,recolectada,207,195
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105115_015.png,Lime,Regular,Lime_Regular,recolectada,247,235
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105115_016.png,Lime,Regular,Lime_Regular,recolectada,197,185
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105144.png,Lime,Regular,Lime_Regular,recolectada,166,147
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105144_000.png,Lime,Regular,Lime_Regular,recolectada,147,166
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105144_001.png,Lime,Regular,Lime_Regular,recolectada,166,147
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105144_002.png,Lime,Regular,Lime_Regular,recolectada,147,166
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105144_003.png,Lime,Regular,Lime_Regular,recolectada,218,211
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105144_004.png,Lime,Regular,Lime_Regular,recolectada,166,147
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105144_005.png,Lime,Regular,Lime_Regular,recolectada,166,147
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105144_008.png,Lime,Regular,Lime_Regular,recolectada,640,480
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105144_009.png,Lime,Regular,Lime_Regular,recolectada,249,220
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105144_010.png,Lime,Regular,Lime_Regular,recolectada,83,73
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105144_011.png,Lime,Regular,Lime_Regular,recolectada,166,147
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105144_013.png,Lime,Regular,Lime_Regular,recolectada,166,147
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105144_014.png,Lime,Regular,Lime_Regular,recolectada,206,187
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105144_015.png,Lime,Regular,Lime_Regular,recolectada,246,227
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105144_016.png,Lime,Regular,Lime_Regular,recolectada,196,177
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105149.png,Lime,Regular,Lime_Regular,recolectada,143,129
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105149_000.png,Lime,Regular,Lime_Regular,recolectada,129,143
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105149_001.png,Lime,Regular,Lime_Regular,recolectada,143,129
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105149_002.png,Lime,Regular,Lime_Regular,recolectada,129,143
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105149_003.png,Lime,Regular,Lime_Regular,recolectada,189,185
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105149_004.png,Lime,Regular,Lime_Regular,recolectada,143,129
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105149_005.png,Lime,Regular,Lime_Regular,recolectada,143,129
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105149_008.png,Lime,Regular,Lime_Regular,recolectada,640,480
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105149_009.png,Lime,Regular,Lime_Regular,recolectada,214,193
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105149_010.png,Lime,Regular,Lime_Regular,recolectada,71,64
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105149_011.png,Lime,Regular,Lime_Regular,recolectada,143,129
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105149_013.png,Lime,Regular,Lime_Regular,recolectada,143,129
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105149_014.png,Lime,Regular,Lime_Regular,recolectada,183,169
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105149_015.png,Lime,Regular,Lime_Regular,recolectada,223,209
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105149_016.png,Lime,Regular,Lime_Regular,recolectada,173,159
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105150.png,Lime,Regular,Lime_Regular,recolectada,140,128
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105150_000.png,Lime,Regular,Lime_Regular,recolectada,128,140
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105150_001.png,Lime,Regular,Lime_Regular,recolectada,140,128
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105150_002.png,Lime,Regular,Lime_Regular,recolectada,128,140
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105150_003.png,Lime,Regular,Lime_Regular,recolectada,182,186
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105150_004.png,Lime,Regular,Lime_Regular,recolectada,140,128
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105150_005.png,Lime,Regular,Lime_Regular,recolectada,140,128
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105150_007.png,Lime,Regular,Lime_Regular,recolectada,70,64
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105150_008.png,Lime,Regular,Lime_Regular,recolectada,640,480
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105150_009.png,Lime,Regular,Lime_Regular,recolectada,210,192
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105150_010.png,Lime,Regular,Lime_Regular,recolectada,70,64
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105150_011.png,Lime,Regular,Lime_Regular,recolectada,140,128
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105150_013.png,Lime,Regular,Lime_Regular,recolectada,140,128
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105150_014.png,Lime,Regular,Lime_Regular,recolectada,180,168
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105150_015.png,Lime,Regular,Lime_Regular,recolectada,220,208
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105150_016.png,Lime,Regular,Lime_Regular,recolectada,170,158
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105154.png,Lime,Regular,Lime_Regular,recolectada,116,108
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105154_000.png,Lime,Regular,Lime_Regular,recolectada,108,116
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105154_001.png,Lime,Regular,Lime_Regular,recolectada,116,108
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105154_002.png,Lime,Regular,Lime_Regular,recolectada,108,116
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105154_003.png,Lime,Regular,Lime_Regular,recolectada,160,160
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105154_004.png,Lime,Regular,Lime_Regular,recolectada,116,108
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105154_005.png,Lime,Regular,Lime_Regular,recolectada,116,108
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105154_007.png,Lime,Regular,Lime_Regular,recolectada,58,54
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105154_008.png,Lime,Regular,Lime_Regular,recolectada,640,480
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105154_009.png,Lime,Regular,Lime_Regular,recolectada,174,162
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105154_010.png,Lime,Regular,Lime_Regular,recolectada,58,54
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105154_011.png,Lime,Regular,Lime_Regular,recolectada,116,108
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105154_013.png,Lime,Regular,Lime_Regular,recolectada,116,108
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105154_014.png,Lime,Regular,Lime_Regular,recolectada,156,148
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105154_015.png,Lime,Regular,Lime_Regular,recolectada,196,188
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105154_016.png,Lime,Regular,Lime_Regular,recolectada,146,138
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105217.png,Lime,Regular,Lime_Regular,recolectada,179,141
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105217_000.png,Lime,Regular,Lime_Regular,recolectada,141,179
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105217_001.png,Lime,Regular,Lime_Regular,recolectada,179,141
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105217_002.png,Lime,Regular,Lime_Regular,recolectada,141,179
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105217_003.png,Lime,Regular,Lime_Regular,recolectada,227,213
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105217_004.png,Lime,Regular,Lime_Regular,recolectada,179,141
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105217_005.png,Lime,Regular,Lime_Regular,recolectada,179,141
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105217_007.png,Lime,Regular,Lime_Regular,recolectada,89,70
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105217_008.png,Lime,Regular,Lime_Regular,recolectada,640,480
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105217_009.png,Lime,Regular,Lime_Regular,recolectada,268,211
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105217_010.png,Lime,Regular,Lime_Regular,recolectada,89,70
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105217_011.png,Lime,Regular,Lime_Regular,recolectada,179,141
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105217_013.png,Lime,Regular,Lime_Regular,recolectada,179,141
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105217_014.png,Lime,Regular,Lime_Regular,recolectada,219,181
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105217_015.png,Lime,Regular,Lime_Regular,recolectada,259,221
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105217_016.png,Lime,Regular,Lime_Regular,recolectada,209,171
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105219.png,Lime,Regular,Lime_Regular,recolectada,158,123
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105219_000.png,Lime,Regular,Lime_Regular,recolectada,123,158
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105219_001.png,Lime,Regular,Lime_Regular,recolectada,158,123
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105219_002.png,Lime,Regular,Lime_Regular,recolectada,123,158
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105219_003.png,Lime,Regular,Lime_Regular,recolectada,200,187
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105219_004.png,Lime,Regular,Lime_Regular,recolectada,158,123
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105219_005.png,Lime,Regular,Lime_Regular,recolectada,158,123
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105219_007.png,Lime,Regular,Lime_Regular,recolectada,79,61
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105219_008.png,Lime,Regular,Lime_Regular,recolectada,640,480
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105219_009.png,Lime,Regular,Lime_Regular,recolectada,237,184
Fruits/Regular Quality_Fruits/Lime_Regular/Captura de pantalla 2026-06-03 105219_010.png,Lime,Regular,Lime_Regular,recolectada,79,61
